,qid,order,query,bm25.recip_rank
2945,SemSearch_LS-10,bt_nllb_russian,Did Nicole Kidman have any brothers and sisters,0.1429
2946,SemSearch_LS-10,glove.topn3,nicole kidman siblings kidman simpson streep nicole daughters cousins,0.1429
2947,SemSearch_LS-10,relevancefeedback.topn10.qld,did nicole kidman have any siblings guest album ginger song bad film girl charact,0.1111
2948,SemSearch_LS-10,wiki.topn3,nicole kidman siblings jan sardi aacta international award best supporting actor justin kurzel nicole kidman cousin daughter godparent sibling,0.1
2949,SemSearch_LS-10,bt_bing_persian,Nicole Kidman had siblings,0.0909
2950,SemSearch_LS-10,bt_nllb_tamil,Nicole Kidman had no siblings,0.0909
2951,SemSearch_LS-10,stem.lovins,did nicol kidman hav any sibl,0.0833
2952,SemSearch_LS-10,relevancefeedback.topn10.bm25,did nicole kidman have any siblings album ginger guest song film adopt bad british,0.0625
2953,SemSearch_LS-10,bt_bing_chinese_simplified,Does Nicole Kidman have siblings,0.0526
2954,SemSearch_LS-10,bt_bing_malay,Does Nicole Kidman have siblings,0.0526
2955,SemSearch_LS-10,bt_bing_french,Did Nicole Kidman have siblings,0.0455
2956,SemSearch_LS-10,bt_bing_german,Did Nicole Kidman have siblings,0.0455
2957,SemSearch_LS-10,bt_bing_korean,Did Nicole Kidman have siblings,0.0455
2958,SemSearch_LS-10,bt_bing_russian,Did Nicole Kidman have siblings,0.0455
2959,SemSearch_LS-10,glove.topn3.replace,kidman simpson streep nicole daughters cousins,0.0455
2960,SemSearch_LS-10,bt_bing_arabic,Does Nicole Kidman have any siblings,0.0345
2961,SemSearch_LS-10,bt_nllb_french,Does Nicole Kidman have any siblings,0.0345
2962,SemSearch_LS-10,bt_nllb_german,Does Nicole Kidman have any siblings,0.0345
2963,SemSearch_LS-10,bt_nllb_malay,Does Nicole Kidman have any siblings,0.0345
2964,SemSearch_LS-10,conceptnet.topn3,nicole kidman siblings nikki nichole A brother and sister throw pillows at each other Two sisters,0.0333
2965,SemSearch_LS-11,-1,dioceses of the church of ireland,1.0
2966,SemSearch_LS-12,-1,first targets of the atomic bomb,0.5
2967,SemSearch_LS-12,anchor.topn3,first targets atomic bomb second destin second bomb vari mini nuk tinseltown,1.0
2968,SemSearch_LS-12,relevancefeedback.topn10.bm25,first targets of the atomic bomb atom war enola test nuclear air,1.0
2969,SemSearch_LS-12,relevancefeedback.topn10.qld,first targets of the atomic bomb test nuclear enola war atom film,1.0
2970,SemSearch_LS-13,-1,five great epics of Tamil literature,1.0
2971,SemSearch_LS-14,-1,gods who dwelt on Mount Olympus,1.0
2972,SemSearch_LS-16,-1,hijackers in the September 11 attacks,1.0
2973,SemSearch_LS-17,-1,houses of the Russian parliament,1.0
2974,SemSearch_LS-18,-1,"john lennon, parents",0.5
2975,SemSearch_LS-18,bt_nllb_korean,John Lennon my parents,1.0
2976,SemSearch_LS-18,conceptnet.topn3,john lennon parents a boys name John Lennon lennonish name children name their babies family,1.0
2977,SemSearch_LS-18,conceptnet.topn3.replace,a boys name John Lennon lennonish name children name their babies family,1.0
2978,SemSearch_LS-19,-1,kenya's captain in cricket,0.25
2979,SemSearch_LS-19,bt_bing_arabic,Kenyan captain in cricket,1.0
2980,SemSearch_LS-19,bt_bing_chinese_simplified,Captain of Kenyan cricket team,1.0
2981,SemSearch_LS-19,bt_bing_korean,Cricket captain in Kenya,1.0
2982,SemSearch_LS-19,bt_bing_malay,Kenya captain in cricket,1.0
2983,SemSearch_LS-19,bt_bing_persian,Kenya captain in cricket,1.0
2984,SemSearch_LS-19,bt_bing_swahili,Kenya captain in cricket,1.0
2985,SemSearch_LS-19,bt_nllb_arabic,Captain Kenya in cricket,1.0
2986,SemSearch_LS-19,bt_nllb_chinese_yue,The Kenyan captain is in cricket,1.0
2987,SemSearch_LS-19,bt_nllb_french,Kenya captain in cricket,1.0
2988,SemSearch_LS-19,bt_nllb_german,Kenya captain in cricket,1.0
2989,SemSearch_LS-19,bt_nllb_malay,Kenya captain in cricket,1.0
2990,SemSearch_LS-19,bt_nllb_persian,Kenya captain in cricket,1.0
2991,SemSearch_LS-19,bt_nllb_russian,Kenya captain in cricket,1.0
2992,SemSearch_LS-19,bt_nllb_tamil,Kenya captain in cricket,1.0
2993,SemSearch_LS-19,rm3.topn10.10.0.5.bm25,kenyas captain in cricket,1.0
2994,SemSearch_LS-19,rm3.topn10.10.0.5.qld,kenyas captain in cricket,1.0
2995,SemSearch_LS-19,tagmee.topn3.replace,Kenya national cricket team Captain cricket Cricket,1.0
2996,SemSearch_LS-19,word2vec.topn3,kenya s captain cricket uganda nairobi kenyan s of s s vice captain,1.0
2997,SemSearch_LS-19,word2vec.topn3.replace,uganda nairobi kenyan s of s s vice captain cricket,1.0
2998,SemSearch_LS-19,wordnet.topn3.replace,Republic of Kenya s maitre d hotel police chief sea captain cricket,1.0
2999,SemSearch_LS-19,bt_bing_russian,Captain of the Kenya cricket team,0.5
3000,SemSearch_LS-19,wiki.topn3,kenya s captain cricket kenya international cricket namibia national cricket team namibia international cricket kenya national cricket team break wicket keeper wicket keepers captain cricket cricket first class cricket ball bat games cricket,0.5
3001,SemSearch_LS-19,conceptluster.topn5.3.bm25,kenya s captain cricket kenya national cricket team cricket captain cricket,0.3333
3002,SemSearch_LS-19,conceptluster.topn5.3.qld,kenya s captain cricket captain cricket kenya national cricket team cricket,0.3333
3003,SemSearch_LS-19,relevancefeedback.topn10.bm25,kenya s captain in cricket intern run kenya,0.3333
3004,SemSearch_LS-19,relevancefeedback.topn10.qld,kenya s captain in cricket run,0.3333
3005,SemSearch_LS-19,tagmee.topn3,kenya s captain cricket Kenya national cricket team Captain cricket Cricket,0.3333
3006,SemSearch_LS-2,-1,Arab states of the Persian Gulf,1.0
3007,SemSearch_LS-20,-1,kublai khan siblings,0.25
3008,SemSearch_LS-20,bt_bing_arabic,Kublai Khan brothers,1.0
3009,SemSearch_LS-20,bt_bing_swahili,brother of Kublai Khan,1.0
3010,SemSearch_LS-20,bt_nllb_arabic,The brothers of Kublai Khan,1.0
3011,SemSearch_LS-20,bt_nllb_chinese_yue,The Kublai Khan brothers,1.0
3012,SemSearch_LS-20,bt_nllb_korean,Brother Kublai Khan,1.0
3013,SemSearch_LS-20,bt_nllb_malay,The Kublai Khan brothers,1.0
3014,SemSearch_LS-20,bt_nllb_russian,The Kublai han brothers,1.0
3015,SemSearch_LS-20,bt_nllb_tamil,The brothers Kublai Khan,1.0
3016,SemSearch_LS-20,bt_bing_chinese_simplified,Kublai Khan brothers and sisters,0.5
3017,SemSearch_LS-20,bt_bing_korean,Kublai Khan Brothers and Sisters,0.5
3018,SemSearch_LS-20,bt_bing_malay,Kublai Khan s siblings,0.5
3019,SemSearch_LS-20,bt_bing_persian,Kublai Khan s Brother and Sister,0.5
3020,SemSearch_LS-20,bt_bing_russian,Brothers and sisters of Kublai Khan,0.5
3021,SemSearch_LS-20,bt_nllb_french,brothers and sisters of Kublai Khan,0.5
3022,SemSearch_LS-20,bt_nllb_swahili,Brother and sister of Kublai Khan,0.5
3023,SemSearch_LS-20,glove.topn3,kublai khan siblings möngke hulagu wuhr mohammad daughters cousins,0.5
3024,SemSearch_LS-20,conceptluster.topn5.3.bm25,kublai khan siblings kublai khan,0.3333
3025,SemSearch_LS-20,conceptluster.topn5.3.qld,kublai khan siblings kublai khan,0.3333
3026,SemSearch_LS-20,tagmee.topn3,kublai khan siblings Kublai Khan,0.3333
3027,SemSearch_LS-20,tagmee.topn3.replace,Kublai Khan,0.3333
3028,SemSearch_LS-21,-1,lilly allen parents,0.5
3029,SemSearch_LS-22,-1,major leagues in the united states,1.0
3030,SemSearch_LS-24,-1,matt berry tv series,1.0
3031,SemSearch_LS-25,-1,members of u2?,0.0
3032,SemSearch_LS-25,rm3.topn10.10.0.5.bm25,members of u2?,1.0
3033,SemSearch_LS-25,rm3.topn10.10.0.5.qld,members of u2?,1.0
3034,SemSearch_LS-26,-1,movies starring erykah badu,0.3333
3035,SemSearch_LS-26,bt_bing_arabic,Movies starring Erika Badu,1.0
3036,SemSearch_LS-26,bt_bing_chinese_simplified,Films starring Erykah Badu,1.0
3037,SemSearch_LS-26,bt_bing_korean,Films starring Erica Badu,1.0
3038,SemSearch_LS-26,bt_bing_malay,Film starring Erykah Badu,1.0
3039,SemSearch_LS-26,bt_bing_tamil,Erica Badu s Movies,1.0
3040,SemSearch_LS-26,bt_nllb_arabic,The movies that represent Erica Badu,1.0
3041,SemSearch_LS-26,bt_nllb_chinese_yue,Starring Erika Badu,1.0
3042,SemSearch_LS-26,bt_nllb_french,films with Erika Badu,1.0
3043,SemSearch_LS-26,bt_nllb_german,Movies with Erikah Badu,1.0
3044,SemSearch_LS-26,bt_nllb_malay,film starring erika badu,1.0
3045,SemSearch_LS-26,bt_nllb_persian,The films of the lead actor Eric Badu,1.0
3046,SemSearch_LS-26,bt_nllb_russian,films with Erica Badu,1.0
3047,SemSearch_LS-26,conceptnet.topn3.replace,movies prima leading erykah badu,1.0
3048,SemSearch_LS-26,stem.lovins,mov star erykah badu,1.0
3049,SemSearch_LS-26,word2vec.topn3.replace,films co starring costarring erykah badu,1.0
3050,SemSearch_LS-26,conceptnet.topn3,movies starring erykah badu prima leading,0.5
3051,SemSearch_LS-26,glove.topn3,movies starring erykah badu films co starring badu zehs erykah zehs,0.5
3052,SemSearch_LS-26,relevancefeedback.topn10.qld,movies starring erykah badu singl film album song award,0.5
3053,SemSearch_LS-26,word2vec.topn3,movies starring erykah badu films co starring costarring,0.5
3054,SemSearch_LS-29,-1,nations where Portuguese is an official language,0.5
3055,SemSearch_LS-29,bt_bing_arabic,Countries where Portuguese is an official language,1.0
3056,SemSearch_LS-29,bt_bing_chinese_simplified,Countries where Portuguese is the official language,1.0
3057,SemSearch_LS-29,bt_bing_french,Countries where Portuguese is an official language,1.0
3058,SemSearch_LS-29,bt_bing_german,Countries where Portuguese is an official language,1.0
3059,SemSearch_LS-29,bt_bing_korean,Countries where Portuguese is the official language,1.0
3060,SemSearch_LS-29,bt_bing_malay,countries where Portuguese is the official language,1.0
3061,SemSearch_LS-29,bt_bing_persian,Countries where Portuguese is an official language,1.0
3062,SemSearch_LS-29,bt_bing_russian,Countries where Portuguese is the official language,1.0
3063,SemSearch_LS-29,bt_bing_swahili,Countries where Portuguese is an official language,1.0
3064,SemSearch_LS-29,bt_bing_tamil,Countries where Portuguese is an official language,1.0
3065,SemSearch_LS-29,bt_nllb_arabic,Countries where Portuguese is the official language,1.0
3066,SemSearch_LS-29,bt_nllb_chinese_yue,Portuguese is the official language,1.0
3067,SemSearch_LS-29,bt_nllb_french,countries where Portuguese is the official language,1.0
3068,SemSearch_LS-29,bt_nllb_german,Countries where Portuguese is the official language,1.0
3069,SemSearch_LS-29,bt_nllb_korean,A country where Portuguese is the official language,1.0
3070,SemSearch_LS-29,bt_nllb_malay,countries where Portuguese is the official language,1.0
3071,SemSearch_LS-29,bt_nllb_persian,Countries whose official language is Portuguese,1.0
3072,SemSearch_LS-29,bt_nllb_russian,countries where Portuguese is the official language,1.0
3073,SemSearch_LS-29,bt_nllb_swahili,countries where Portuguese is the official language,1.0
3074,SemSearch_LS-29,bt_nllb_tamil,Countries where Portuguese is the official language,1.0
3075,SemSearch_LS-29,relevancefeedback.topn10.bm25,nations where portuguese is an official language languag youth konkani japanes,1.0
3076,SemSearch_LS-29,wordnet.topn3,nations portuguese official language Carry Nation Carry Amelia Moore Nation country Lusitanian functionary prescribed voice communication spoken communication spoken language,1.0
3077,SemSearch_LS-3,-1,astronauts who landed on the Moon,1.0
3078,SemSearch_LS-30,-1,orders (or 'choirs') of angels,0.0286
3079,SemSearch_LS-30,bt_nllb_chinese_yue,The Angel Choir,0.1667
3080,SemSearch_LS-30,bt_bing_russian,Ranks or choirs of angels,0.1111
3081,SemSearch_LS-30,bt_bing_arabic,Commands or choirs of angels,0.0909
3082,SemSearch_LS-30,bt_bing_persian,Commands or choirs of angels,0.0909
3083,SemSearch_LS-30,bt_bing_swahili,commands or choirs of angels,0.0909
3084,SemSearch_LS-30,conceptluster.topn5.3.bm25,orders choirs angels angel holy orders choir,0.0909
3085,SemSearch_LS-30,conceptluster.topn5.3.qld,orders choirs angels angel choir holy orders,0.0909
3086,SemSearch_LS-30,tagmee.topn3,orders choirs angels Holy orders Choir Angel,0.0909
3087,SemSearch_LS-30,tagmee.topn3.replace,Holy orders Choir Angel,0.0714
3088,SemSearch_LS-30,sensedisambiguation,orders orderliness or choirs of angels saint,0.0625
3089,SemSearch_LS-30,wiki.topn3,orders choirs angels bishop catholic church christian orders vicar general holy orders orchestra choirs cappella choir angels lucifer heaven angel,0.0357
3090,SemSearch_LS-31,-1,permanent members of the UN Security Council,1.0
3091,SemSearch_LS-32,-1,presidents depicted on mount rushmore who died of shooting,0.5
3092,SemSearch_LS-32,conceptnet.topn3,presidents depicted mount rushmore died shooting lead nations dollar portrayed cross A rifle a pistol gun,1.0
3093,SemSearch_LS-32,relevancefeedback.topn10.bm25,presidents depicted on mount rushmore who died of shooting f state airlift dakota south park boyl race new,1.0
3094,SemSearch_LS-33,-1,provinces and territories of Canada,1.0
3095,SemSearch_LS-34,-1,ratt albums,1.0
3096,SemSearch_LS-35,-1,republics of the former Yugoslavia,1.0
3097,SemSearch_LS-36,-1,revolutionaries of 1959 in Cuba,0.1667
3098,SemSearch_LS-36,bt_bing_chinese_simplified,Cuban revolutionaries in,1.0
3099,SemSearch_LS-36,bt_bing_malay,revolution in Cuba,1.0
3100,SemSearch_LS-36,bt_nllb_korean,In the Cuban revolutionary,1.0
3101,SemSearch_LS-36,bt_nllb_persian,The revolution in Cuba,1.0
3102,SemSearch_LS-36,conceptluster.topn5.3.bm25,revolutionaries cuba cuban revolution,1.0
3103,SemSearch_LS-36,conceptluster.topn5.3.qld,revolutionaries cuba cuban revolution,1.0
3104,SemSearch_LS-36,conceptnet.topn3,revolutionaries cuba fight the System,1.0
3105,SemSearch_LS-36,glove.topn3,revolutionaries cuba em rw cuban havana,1.0
3106,SemSearch_LS-36,relevancefeedback.topn10.bm25,revolutionaries of in cuba militia la revolut cuban cubela pazo hospit,1.0
3107,SemSearch_LS-36,relevancefeedback.topn10.qld,revolutionaries of in cuba revolut militia cuban la pazo cubela,1.0
3108,SemSearch_LS-36,rm3.topn10.10.0.5.bm25,revolutionaries of 1959 in Cuba,1.0
3109,SemSearch_LS-36,rm3.topn10.10.0.5.qld,revolutionaries of 1959 in Cuba,1.0
3110,SemSearch_LS-36,tagmee.topn3,revolutionaries cuba Cuban Revolution in Cuba Cuba,1.0
3111,SemSearch_LS-36,tagmee.topn3.replace,Cuban Revolution in Cuba Cuba,1.0
3112,SemSearch_LS-36,wiki.topn3,revolutionaries cuba s cuba cuba th century cuba cuban revolution cuba cuba gulf mexico socialist states cuba,1.0
3113,SemSearch_LS-36,wiki.topn3.replace,s cuba cuba th century cuba cuban revolution cuba cuba gulf mexico socialist states cuba,1.0
3114,SemSearch_LS-36,bt_bing_swahili,Cuban Revolution,0.5
3115,SemSearch_LS-36,bt_nllb_chinese_yue,The Cuban revolution of,0.5
3116,SemSearch_LS-36,bt_nllb_swahili,Rebels in Cuba in,0.5
3117,SemSearch_LS-36,conceptnet.topn3.replace,fight the System cuba,0.5
3118,SemSearch_LS-36,bertqe.topn10.qld,popular socialist parti cuba politician,0.25
3119,SemSearch_LS-36,word2vec.topn3,revolutionaries cuba revolutionists revolution cubans cuban venezuela,0.2
3120,SemSearch_LS-37,-1,standard axioms of set theory,0.5
3121,SemSearch_LS-37,bt_bing_swahili,Classical axioms of set theory,1.0
3122,SemSearch_LS-37,bt_nllb_swahili,axioms of set theory,1.0
3123,SemSearch_LS-38,-1,states that border oklahoma,0.0115
3124,SemSearch_LS-38,wiki.topn3,states border oklahoma country subdivisions americas west virginia west virginia u s state geography new mexico río bravo tamaulipas securelectronic network travelers rapid inspection mexico united states border oklahoma cities oklahoma arkansas oklahoma,0.5
3125,SemSearch_LS-38,wiki.topn3.replace,country subdivisions americas west virginia west virginia u s state geography new mexico río bravo tamaulipas securelectronic network travelers rapid inspection mexico united states border oklahoma cities oklahoma arkansas oklahoma,0.5
3126,SemSearch_LS-38,sensedisambiguation,states state of matter that border surround oklahoma,0.0769
3127,SemSearch_LS-38,word2vec.topn3,states border oklahoma sates states border nebraska wisconsin iowa,0.0588
3128,SemSearch_LS-38,bt_bing_arabic,Countries bordering Oklahoma,0.0213
3129,SemSearch_LS-38,conceptluster.topn5.3.bm25,states border oklahoma oklahoma mexico united states border u s state,0.0156
3130,SemSearch_LS-38,conceptluster.topn5.3.qld,states border oklahoma u s state mexico united states border oklahoma,0.0156
3131,SemSearch_LS-38,tagmee.topn3,states border oklahoma U S state Mexico United States border Oklahoma,0.0156
3132,SemSearch_LS-38,relevancefeedback.topn10.qld,states that border oklahoma texa state footbal park,0.0152
3133,SemSearch_LS-39,-1,ten ancient Greek city-kingdoms of Cyprus,1.0
3134,SemSearch_LS-4,-1,Axis powers of World War II,1.0
3135,SemSearch_LS-40,-1,the first 13 american states,0.0
3136,SemSearch_LS-40,relevancefeedback.topn10.bm25,the first american states museum new district number citi battl wisconsin televis languag school,0.0143
3137,SemSearch_LS-41,-1,the four of the companions of the prophet,1.0
3138,SemSearch_LS-42,-1,twelve tribes or sons of Israel,0.3333
3139,SemSearch_LS-42,bertqe.topn10.qld,tribe israel ten tribe,1.0
3140,SemSearch_LS-42,bt_bing_chinese_simplified,The twelve tribes or children of Israel,1.0
3141,SemSearch_LS-42,bt_bing_korean,The Twelve Tribes or the Children of Israel,1.0
3142,SemSearch_LS-42,bt_bing_persian,Twelve tribes or children of Israel,1.0
3143,SemSearch_LS-42,bt_bing_russian,The twelve tribes or children of Israel,1.0
3144,SemSearch_LS-42,bt_bing_swahili,The Twelve Tribes or Children of Israel,1.0
3145,SemSearch_LS-42,bt_nllb_arabic,Twelve tribes or the Israelites,1.0
3146,SemSearch_LS-42,bt_nllb_chinese_yue,The tribes of Israel,1.0
3147,SemSearch_LS-42,bt_nllb_german,Twelve tribes or the children of Israel,1.0
3148,SemSearch_LS-42,bt_nllb_malay,the twelve tribes or the children of Israel,1.0
3149,SemSearch_LS-42,bt_nllb_russian,The Twelve Tribes of Israel,1.0
3150,SemSearch_LS-42,bt_nllb_tamil,The twelve tribes of Israel or sons were to be called the sons of the nations,1.0
3151,SemSearch_LS-42,conceptluster.topn5.3.bm25,twelve tribes sons israel israelites kingdom israel samaria,1.0
3152,SemSearch_LS-42,conceptluster.topn5.3.qld,twelve tribes sons israel israelites kingdom israel samaria,1.0
3153,SemSearch_LS-42,conceptnet.topn3,twelve tribes sons israel year month jury chief children full of jews a country democracy,1.0
3154,SemSearch_LS-42,relevancefeedback.topn10.qld,twelve tribes or sons of israel tribe jacob dynasti judah twelv,1.0
3155,SemSearch_LS-42,stem.trunc5,twelv tribe or sons of israe,1.0
3156,SemSearch_LS-42,tagmee.topn3,twelve tribes sons israel Israelites Kingdom of Israel Samaria,1.0
3157,SemSearch_LS-42,word2vec.topn3,twelve tribes sons israel eleven fourteen thirteen tribesmen daughters grandsons isreal israel israeli,1.0
3158,SemSearch_LS-42,bertqe.topn10.bm25,modern naftali tiberian nap t,0.5
3159,SemSearch_LS-42,bt_nllb_french,Twelve tribes of Israel or the sons of Israel,0.5
3160,SemSearch_LS-42,relevancefeedback.topn10.bm25,twelve tribes or sons of israel dynasti jacob tribe group bc judah dan rastafari,0.5
3161,SemSearch_LS-42,wiki.topn3,twelve tribes sons israel joshua samuel nevi im israelites states territories established th century bc s bc kingdom judah kingdom israel samaria,0.5
3162,SemSearch_LS-43,-1,what books did paul of tarsus write?,0.0
3163,SemSearch_LS-43,tagmee.topn3.replace,Books of the Bible Paul the Apostle Writing,0.2
3164,SemSearch_LS-43,conceptluster.topn5.3.bm25,books paul tarsus write books bible writing paul apostle,0.0588
3165,SemSearch_LS-43,conceptluster.topn5.3.qld,books paul tarsus write books bible paul apostle writing,0.0588
3166,SemSearch_LS-43,tagmee.topn3,books paul tarsus write Books of the Bible Paul the Apostle Writing,0.0588
3167,SemSearch_LS-44,-1,what languages do they speak in afghanistan,0.5
