,qid,order,query,bm25.map
27077,TREC_Entity-10,conceptnet.topn3.replace,campus indiana college,0.0705
27078,TREC_Entity-10,bt_bing_russian,Indiana University campuses,0.0455
27079,TREC_Entity-10,bt_bing_tamil,Indiana University campuses,0.0455
27080,TREC_Entity-10,bt_nllb_french,The campuses of Indiana University,0.0455
27081,TREC_Entity-10,docluster.topn10.3.bm25,campuses of indiana university,0.0455
27082,TREC_Entity-10,docluster.topn10.3.qld,campuses of indiana university,0.0455
27083,TREC_Entity-10,original,Campuses of Indiana University,0.0455
27084,TREC_Entity-10,rm3.topn10.10.0.5.bm25,Campuses of Indiana University.,0.0455
27085,TREC_Entity-10,rm3.topn10.10.0.5.qld,Campuses of Indiana University.,0.0455
27086,TREC_Entity-10,stem.sstemmer,campuse of indiana university,0.0455
27087,TREC_Entity-10,termluster.topn5.3.bm25,campuses indiana university,0.0455
27088,TREC_Entity-10,termluster.topn5.3.qld,campuses indiana university,0.0455
27089,TREC_Entity-10,thesaurus.topn3,campuses indiana university,0.0455
27090,TREC_Entity-10,thesaurus.topn3.replace,campuses indiana university,0.0455
27091,TREC_Entity-10,relevancefeedback.topn10.bm25,campuses of indiana university medtech univers medema virginia informat,0.0368
27092,TREC_Entity-10,anchor.topn3,campuses indiana university indiana histori indiana elementari indiana educ,0.0336
27093,TREC_Entity-10,anchor.topn3.replace,campuses indiana histori indiana elementari indiana educ university,0.0296
27094,TREC_Entity-10,sensedisambiguation,Campuses campus of Indiana University,0.0255
27095,TREC_Entity-10,wordnet.topn3,campuses indiana university campus Hoosier State Robert Indiana,0.0226
27096,TREC_Entity-10,wordnet.topn3.replace,campus Robert Indiana Hoosier State IN university,0.0183
27097,TREC_Entity-10,stem.porter,campus of indiana univers,0.0083
27098,TREC_Entity-10,stem.porter2,campus of indiana univers,0.0083
27099,TREC_Entity-10,conceptnet.topn3,campuses indiana university campus college,0.0053
27100,TREC_Entity-10,bt_nllb_german,The colleges of Indiana,0.0034
27101,TREC_Entity-10,glove.topn3,campuses indiana university campus colleges illinois ohio professor graduate,0.0017
27102,TREC_Entity-10,bt_nllb_arabic,He s a college student at Indiana,0.0008
27103,TREC_Entity-10,tagmee.topn3,campuses indiana university Miami Dade College Indiana University,0.0006
27104,TREC_Entity-10,wiki.topn3,campuses indiana university miami dade college st thomas university florida st petersburg college miami dade college universities colleges indiana indiana university indiana university bloomington indiana university,0.0004
27105,TREC_Entity-10,bertqe.topn10.bm25,nation univers colleg south korea,0.0
27106,TREC_Entity-10,bertqe.topn10.qld,nation univers colleg south korea,0.0
27107,TREC_Entity-10,bt_nllb_persian,Indiana University is a great place to be,0.0
27108,TREC_Entity-10,bt_nllb_swahili,The facilities of the University of Indiana,0.0
27109,TREC_Entity-10,conceptluster.topn5.3.bm25,campuses indiana university miami dade college,0.0
27110,TREC_Entity-10,conceptluster.topn5.3.qld,campuses indiana university miami dade college,0.0
27111,TREC_Entity-10,glove.topn3.replace,campus colleges illinois ohio professor graduate,0.0
27112,TREC_Entity-10,stem.lovins,campus of indian univers,0.0
27113,TREC_Entity-10,stem.paicehusk,campus of indian univers,0.0
27114,TREC_Entity-10,stem.trunc4,camp of indi univ,0.0
27115,TREC_Entity-10,stem.trunc5,campu of india unive,0.0
27116,TREC_Entity-10,tagmee.topn3.replace,Miami Dade College Indiana University,0.0
27117,TREC_Entity-10,wiki.topn3.replace,miami dade college st thomas university florida st petersburg college miami dade college universities colleges indiana indiana university indiana university bloomington indiana university,0.0
27118,TREC_Entity-10,word2vec.topn3,campuses indiana university campus colleges wisconsin kentucky oklahoma college campus,0.0
27119,TREC_Entity-10,word2vec.topn3.replace,campus colleges wisconsin kentucky oklahoma college campus,0.0
27120,TREC_Entity-11,-1,Donors to the Home Depot Foundation.,0.0733
27121,TREC_Entity-11,wiki.topn3,donors home depot foundation leisure funding meeting donation industrial supply companies hardware stores canada companies based cobb county georgia home depot membership organization microgrant list organizations consultativstatus thunited nations economic social council foundation nonprofit,0.2
27122,TREC_Entity-11,wiki.topn3.replace,leisure funding meeting donation industrial supply companies hardware stores canada companies based cobb county georgia home depot membership organization microgrant list organizations consultativstatus thunited nations economic social council foundation nonprofit,0.2
27123,TREC_Entity-11,bt_bing_arabic,Home Depot Foundation donors,0.0733
27124,TREC_Entity-11,bt_bing_chinese_simplified,Donors to the Home Depot Foundation,0.0733
27125,TREC_Entity-11,bt_bing_french,Donors to The Home Depot Foundation,0.0733
27126,TREC_Entity-11,bt_bing_german,Donor to the Home Depot Foundation,0.0733
27127,TREC_Entity-11,bt_bing_korean,Donors to the Home Depot Foundation,0.0733
27128,TREC_Entity-11,bt_bing_malay,Donors to the Home Depot Foundation,0.0733
27129,TREC_Entity-11,bt_bing_persian,Donors to the Home Depot Foundation,0.0733
27130,TREC_Entity-11,bt_bing_tamil,Donors to the Home Depot Foundation,0.0733
27131,TREC_Entity-11,bt_nllb_chinese_yue,The donors are the Home Depot Foundation,0.0733
27132,TREC_Entity-11,bt_nllb_french,Donors to the Home Depot Foundation,0.0733
27133,TREC_Entity-11,bt_nllb_korean,Donors to the Home Depot Foundation,0.0733
27134,TREC_Entity-11,bt_nllb_persian,Donors of the Home Depot Foundation,0.0733
27135,TREC_Entity-11,bt_nllb_tamil,Donors to the Home Depot Foundation,0.0733
27136,TREC_Entity-11,docluster.topn10.3.bm25,donors to the home depot foundation,0.0733
27137,TREC_Entity-11,docluster.topn10.3.qld,donors to the home depot foundation,0.0733
27138,TREC_Entity-11,original,Donors to the Home Depot Foundation,0.0733
27139,TREC_Entity-11,rm3.topn10.10.0.5.bm25,Donors to the Home Depot Foundation.,0.0733
27140,TREC_Entity-11,rm3.topn10.10.0.5.qld,Donors to the Home Depot Foundation.,0.0733
27141,TREC_Entity-11,stem.krovetz,donor to the home depot foundation,0.0733
27142,TREC_Entity-11,stem.porter,donor to the home depot foundat,0.0733
27143,TREC_Entity-11,stem.porter2,donor to the home depot foundat,0.0733
27144,TREC_Entity-11,stem.sstemmer,donor to the home depot foundation,0.0733
27145,TREC_Entity-11,termluster.topn5.3.bm25,donors home depot foundation,0.0733
27146,TREC_Entity-11,termluster.topn5.3.qld,donors home depot foundation,0.0733
27147,TREC_Entity-11,thesaurus.topn3,donors home depot foundation,0.0733
27148,TREC_Entity-11,thesaurus.topn3.replace,donors home depot foundation,0.0733
27149,TREC_Entity-11,bt_nllb_malay,Delivery to the Home Depot Foundation,0.0597
27150,TREC_Entity-11,bt_nllb_german,Donated to the Home Depot Foundation,0.0591
27151,TREC_Entity-11,conceptluster.topn5.3.bm25,donors home depot foundation foundation nonprofit home depot donation,0.0479
27152,TREC_Entity-11,conceptluster.topn5.3.qld,donors home depot foundation donation foundation nonprofit home depot,0.0479
27153,TREC_Entity-11,tagmee.topn3,donors home depot foundation Donation The Home Depot Foundation nonprofit,0.0479
27154,TREC_Entity-11,bt_bing_swahili,Home Depot Foundation fundraisers,0.0443
27155,TREC_Entity-11,bt_nllb_arabic,Donated to the Home Depot,0.0172
27156,TREC_Entity-11,tagmee.topn3.replace,Donation The Home Depot Foundation nonprofit,0.005
27157,TREC_Entity-11,glove.topn3,donors home depot foundation donations where come warehouse http www co mo md us nonprofit,0.0026
27158,TREC_Entity-11,anchor.topn3,donors home depot foundation fiber to the hom windvr ninth inning bhagalpur acet kessho monument style monument,0.0
27159,TREC_Entity-11,anchor.topn3.replace,donors fiber to the hom windvr ninth inning bhagalpur acet kessho monument style monument,0.0
27160,TREC_Entity-11,bertqe.topn10.bm25,disestablish hardwar store unit,0.0
27161,TREC_Entity-11,bertqe.topn10.qld,retail compani establish home,0.0
27162,TREC_Entity-11,bt_bing_russian,Donors to the home depot fund,0.0
27163,TREC_Entity-11,bt_nllb_russian,Donors from the House Depot,0.0
27164,TREC_Entity-11,bt_nllb_swahili,Providers of the Home Depot Foundation Hospital,0.0
27165,TREC_Entity-11,conceptnet.topn3,donors home depot foundation gift money to charity nest house place storehouse,0.0
27166,TREC_Entity-11,conceptnet.topn3.replace,gift money to charity nest house place storehouse foundation,0.0
27167,TREC_Entity-11,glove.topn3.replace,donations where come warehouse http www co mo md us nonprofit,0.0
27168,TREC_Entity-11,relevancefeedback.topn10.bm25,donors to the home depot foundation simon adoptaclassroomorg builder railwai hair media donor fund compani canada,0.0
27169,TREC_Entity-11,relevancefeedback.topn10.qld,donors to the home depot foundation simon builder hair adoptaclassroomorg sector children donor collect,0.0
27170,TREC_Entity-11,sensedisambiguation,Donors donor to the Home home plate Depot terminal Foundation initiation,0.0
27171,TREC_Entity-11,sensedisambiguation.replace,donor to the home plate terminal initiation,0.0
27172,TREC_Entity-11,stem.lovins,donor to th hom depot found,0.0
27173,TREC_Entity-11,stem.paicehusk,don to the hom depot found,0.0
27174,TREC_Entity-11,stem.trunc4,dono to the home depo foun,0.0
27175,TREC_Entity-11,stem.trunc5,donor to the home depot found,0.0
27176,TREC_Entity-11,word2vec.topn3,donors home depot foundation non donors house warehouse,0.0
27177,TREC_Entity-11,word2vec.topn3.replace,non donors house warehouse foundation,0.0
27178,TREC_Entity-11,wordnet.topn3,donors home depot foundation giver bestower base nursing home entrepot storage base instauration founding,0.0
27179,TREC_Entity-11,wordnet.topn3.replace,conferrer presenter household national plate storage store instauration origination substructure,0.0
27180,TREC_Entity-12,-1,Airlines that Air Canada has code share flights with.,0.0594
27181,TREC_Entity-12,word2vec.topn3,airlines air canada code share flights airports air water canadian quebec usa airlines,0.1029
27182,TREC_Entity-12,word2vec.topn3.replace,airports air water canadian quebec usa code share airlines,0.0913
27183,TREC_Entity-12,bt_nllb_arabic,Air Canada s airline that exchanges flights,0.0852
27184,TREC_Entity-12,bt_nllb_korean,Air Canada is a code sharing airline,0.0851
27185,TREC_Entity-12,wiki.topn3,airlines air canada code share flights airlines air charter boeing airline airlines canada air canada express winnipeg james armstrong richardson international airport air canada air transport world focus city passenger load factor codeshare agreement airlines air charter boeing airline,0.072
27186,TREC_Entity-12,bt_bing_tamil,Airlines with Air Canada code share flights,0.0674
27187,TREC_Entity-12,termluster.topn5.3.bm25,airlines air canada code share flights,0.0674
27188,TREC_Entity-12,termluster.topn5.3.qld,airlines air canada code share flights,0.0674
27189,TREC_Entity-12,thesaurus.topn3,airlines air canada code share flights,0.0674
27190,TREC_Entity-12,thesaurus.topn3.replace,airlines air canada code share flights,0.0674
27191,TREC_Entity-12,relevancefeedback.topn10.qld,airlines that air canada has code share flights with airlin,0.0597
27192,TREC_Entity-12,bt_bing_malay,Airlines that Air Canada has code sharing flights with,0.0594
27193,TREC_Entity-12,bt_bing_persian,Airlines that Air Canada has a flight sharing code with,0.0594
27194,TREC_Entity-12,docluster.topn10.3.bm25,airlines that air canada has code share flights with,0.0594
27195,TREC_Entity-12,docluster.topn10.3.qld,airlines that air canada has code share flights with,0.0594
27196,TREC_Entity-12,original,Airlines that Air Canada has code share flights with,0.0594
27197,TREC_Entity-12,rm3.topn10.10.0.5.bm25,Airlines that Air Canada has code share flights with.,0.0594
27198,TREC_Entity-12,rm3.topn10.10.0.5.qld,Airlines that Air Canada has code share flights with.,0.0594
27199,TREC_Entity-12,stem.krovetz,airline that air canada has code share flight with,0.0594
27200,TREC_Entity-12,stem.porter,airlin that air canada ha code share flight with,0.0594
27201,TREC_Entity-12,stem.porter2,airlin that air canada has code share flight with,0.0594
27202,TREC_Entity-12,stem.sstemmer,airline that air canada has code share flight with,0.0594
27203,TREC_Entity-12,anchor.topn3,airlines air canada code share flights montasim dabatuyski canada subsidiari grillmast p wc atcvet бч operations south creat value,0.0583
27204,TREC_Entity-12,bt_bing_chinese_simplified,Airlines that share codeshare flights with Air Canada,0.0572
27205,TREC_Entity-12,tagmee.topn3,airlines air canada code share flights Airline Air Canada Codeshare agreement Airline,0.056
27206,TREC_Entity-12,conceptluster.topn5.3.bm25,airlines air canada code share flights codeshare agreement,0.0511
27207,TREC_Entity-12,conceptluster.topn5.3.qld,airlines air canada code share flights codeshare agreement,0.0511
27208,TREC_Entity-12,bt_nllb_chinese_yue,Airlines Canadian Airlines shared flights,0.0497
27209,TREC_Entity-12,wiki.topn3.replace,airlines air charter boeing airline airlines canada air canada express winnipeg james armstrong richardson international airport air canada air transport world focus city passenger load factor codeshare agreement airlines air charter boeing airline,0.0487
27210,TREC_Entity-12,bt_nllb_malay,The airline that Air Canada has flights with the code,0.0322
27211,TREC_Entity-12,relevancefeedback.topn10.bm25,airlines that air canada has code share flights with airlin airport texa displai passeng new,0.0307
27212,TREC_Entity-12,bt_nllb_german,Airlines with which Air Canada has code sharing operations,0.0306
27213,TREC_Entity-12,wordnet.topn3,airlines air canada code share flights airline business air hose transmit air out cipher codification encipher partake plowshare flight of steps fledge flight of stairs,0.0302
27214,TREC_Entity-12,bt_nllb_french,Airlines with which Air Canada shares flights,0.0219
27215,TREC_Entity-12,bt_nllb_russian,Air Canada has code swap flights with airlines,0.0216
27216,TREC_Entity-12,tagmee.topn3.replace,Airline Air Canada Codeshare agreement Airline,0.0206
27217,TREC_Entity-12,sensedisambiguation,Airlines airline that Air air travel Canada has code share flights flight with,0.0187
27218,TREC_Entity-12,conceptnet.topn3,airlines air canada code share flights baggage weight limits a gas wind oxygen a country north of the united states in north america slice,0.0138
27219,TREC_Entity-12,sensedisambiguation.replace,airline that air travel canada has code share flight with,0.0134
27220,TREC_Entity-12,glove.topn3,airlines air canada code share flights airways force flying canadian quebec gaacx airline,0.0129
27221,TREC_Entity-12,bt_bing_arabic,Airlines that have codeshare flights with Air Canada,0.0119
27222,TREC_Entity-12,bt_bing_german,Airlines with which Air Canada operates codeshare flights,0.0107
27223,TREC_Entity-12,bt_bing_korean,Airlines with which Air Canada operates codeshare flights,0.0107
27224,TREC_Entity-12,bt_bing_russian,Airlines with which Air Canada operates codeshare flights,0.0107
27225,TREC_Entity-12,bt_bing_swahili,The airlines that Air Canada has a flight share number with,0.0101
27226,TREC_Entity-12,anchor.topn3.replace,airlines montasim dabatuyski canada subsidiari grillmast p wc atcvet бч operations south creat value flights,0.0064
27227,TREC_Entity-12,bt_bing_french,Airlines with which Air Canada has codeshare flights,0.0064
27228,TREC_Entity-12,bt_nllb_swahili,Airlines with which Air Canada has a codeshare flight,0.0064
27229,TREC_Entity-12,wordnet.topn3.replace,airway air hose airline business airwave line canada inscribe encipher cypher deal ploughshare plowshare trajectory fledge flying,0.0055
27230,TREC_Entity-12,bertqe.topn10.qld,list iata airlin design icao,0.0011
27231,TREC_Entity-12,glove.topn3.replace,airways force flying canadian quebec gaacx share airline,0.0005
27232,TREC_Entity-12,bertqe.topn10.bm25,counti own public airport mile,0.0
27233,TREC_Entity-12,bt_nllb_persian,Airlines with which Air Canada has joint flights,0.0
27234,TREC_Entity-12,bt_nllb_tamil,Air Canada is a joint venture between airlines,0.0
27235,TREC_Entity-12,conceptnet.topn3.replace,baggage weight limits a gas wind oxygen a country north of the united states in north america code slice flights,0.0
27236,TREC_Entity-12,stem.lovins,airl that air canad ha cod shar flight with,0.0
27237,TREC_Entity-12,stem.paicehusk,airlin that air canad has cod shar flight with,0.0
